student_id,age,gender,study_hours_per_week,attendance_percentage,internet_access,parental_education_level,family_income_level,extra_classes,sleep_hours_per_day,previous_exam_score,final_exam_score,result
3525,16,Male,13,71,1,No Schooling,High,1,4.7,39.6,42.9,Pass
3526,17,Male,24,91,0,Primary,Medium,0,4.8,56.5,64.7,Pass
3527,17,Female,11,67,1,Primary,Low,0,8.6,19.1,33.4,Fail
3528,14,Female,27,96,0,Secondary,Medium,1,7.4,95.6,86.2,Pass
3529,17,Male,22,66,1,Primary,Medium,0,7.3,66.8,71.2,Pass
3530,16,Male,15,79,0,Graduate,Low,1,6.8,44.7,48.9,Pass
3531,17,Female,10,59,0,Primary,High,1,5.5,40.5,44.6,Pass
3532,16,Female,9,84,1,Graduate,Low,1,7.1,42.7,40.6,Pass
3533,15,Female,27,70,0,Graduate,High,0,6.1,71.0,60.1,Pass
3534,14,Female,28,65,1,No Schooling,High,1,4.7,66.1,66.3,Pass
3535,17,Male,9,55,1,Primary,Medium,0,7.4,31.1,27.2,Fail
3536,16,Male,20,52,0,No Schooling,Low,1,4.6,44.0,44.2,Pass
3537,18,Female,28,90,1,Graduate,Medium,1,5.0,83.0,78.9,Pass
3538,14,Male,1,92,0,Primary,Low,0,8.1,51.2,49.2,Pass
3539,15,Male,17,70,0,Primary,Low,0,7.3,43.7,53.9,Pass
3540,16,Female,12,62,1,No Schooling,Medium,1,7.2,41.6,44.9,Pass
3541,15,Male,10,67,1,No Schooling,High,0,6.1,37.8,48.0,Pass
3542,15,Male,5,73,1,Graduate,High,1,6.0,40.0,35.6,Fail
3543,17,Male,29,76,1,Graduate,Low,0,7.5,66.3,73.6,Pass
3544,17,Female,18,53,1,Primary,High,0,7.7,42.0,45.8,Pass
3545,16,Female,15,71,0,Primary,Medium,1,6.6,49.6,41.1,Pass
3546,18,Male,6,73,0,Higher Secondary,Medium,0,8.8,13.4,27.9,Fail
3547,16,Female,7,89,1,Higher Secondary,Medium,1,8.8,39.7,27.4,Fail
3548,18,Female,17,94,1,Secondary,Low,1,6.1,41.7,38.5,Fail
3549,15,Female,6,59,1,Graduate,Low,0,8.1,24.8,30.8,Fail
3550,14,Male,8,51,0,Secondary,High,1,6.7,22.8,21.3,Fail
3551,16,Male,12,89,0,Secondary,Medium,0,6.6,51.0,48.3,Pass
3552,16,Female,21,55,0,No Schooling,Medium,0,4.3,40.6,47.5,Pass
3553,18,Male,14,97,1,No Schooling,Low,1,6.9,54.4,47.6,Pass
3554,15,Male,12,67,1,Higher Secondary,Low,0,8.5,19.6,32.0,Fail
3555,15,Male,23,66,0,Secondary,Low,1,7.9,69.5,69.9,Pass
3556,18,Male,10,87,1,Higher Secondary,Medium,1,7.9,38.2,31.3,Fail
3557,15,Male,22,94,1,Graduate,Medium,0,4.8,59.4,63.4,Pass
3558,17,Female,20,72,0,Primary,High,0,5.8,59.4,42.4,Pass
3559,14,Male,15,95,0,No Schooling,Medium,1,5.2,63.8,71.5,Pass
3560,16,Male,7,79,1,Graduate,High,1,5.6,31.1,35.3,Fail
3561,14,Male,26,70,0,Graduate,High,1,6.9,70.3,79.4,Pass
3562,16,Female,9,59,1,No Schooling,Medium,0,5.8,22.7,33.1,Fail
3563,17,Female,10,92,0,No Schooling,High,0,6.8,44.9,42.8,Pass
3564,15,Female,10,62,0,Secondary,High,1,6.2,30.8,27.7,Fail
3565,18,Male,16,61,1,Higher Secondary,Low,0,5.4,35.1,40.1,Pass
3566,17,Female,29,58,1,Graduate,Medium,1,4.5,69.3,76.9,Pass
3567,14,Female,7,53,0,Secondary,High,0,8.5,19.2,20.7,Fail
3568,18,Female,28,88,1,Secondary,High,1,4.1,96.6,86.5,Pass
3569,15,Female,5,73,0,Graduate,High,1,4.0,28.2,11.2,Fail
3570,17,Male,23,83,1,Graduate,Medium,1,8.1,55.5,55.0,Pass
3571,18,Female,3,88,0,Primary,Low,1,9.0,26.9,22.5,Fail
3572,17,Female,18,90,0,Higher Secondary,Low,1,7.6,58.8,72.2,Pass
3573,17,Male,11,54,0,Graduate,Medium,1,4.1,38.8,26.3,Fail
3574,15,Male,15,64,1,No Schooling,Medium,0,5.1,47.8,50.0,Pass
3575,16,Female,21,99,0,Primary,Medium,1,8.9,75.3,85.4,Pass
3576,18,Male,20,53,0,Higher Secondary,Medium,1,8.0,34.2,54.2,Pass
3577,15,Female,5,100,0,No Schooling,Low,1,6.8,52.1,55.6,Pass
3578,17,Male,24,88,0,No Schooling,High,1,5.2,58.3,73.8,Pass
3579,15,Male,12,57,1,Higher Secondary,High,1,4.1,47.1,43.2,Pass
3580,16,Female,4,98,1,Primary,Medium,0,4.1,55.6,45.3,Pass
3581,18,Male,15,94,0,No Schooling,Medium,1,7.1,47.7,50.7,Pass
3582,16,Female,9,73,0,Secondary,High,1,4.1,32.0,35.2,Fail
3583,14,Male,7,77,1,Higher Secondary,Low,1,9.0,31.4,38.6,Fail
3584,18,Female,10,92,0,Higher Secondary,Medium,1,4.9,44.2,54.1,Pass
3585,16,Male,29,76,1,Graduate,Medium,0,7.6,82.0,83.9,Pass
3586,17,Male,28,50,0,Primary,Low,0,4.8,45.9,48.1,Pass
3587,18,Male,23,83,1,Secondary,Low,1,6.7,62.5,68.7,Pass
3588,18,Male,13,66,0,Secondary,Low,1,4.4,54.1,54.0,Pass
3589,15,Male,29,86,1,Graduate,Medium,0,7.8,78.5,73.1,Pass
3590,17,Female,8,87,1,No Schooling,Low,1,6.9,41.1,32.4,Fail
3591,14,Male,12,75,1,No Schooling,Medium,0,4.4,41.4,47.3,Pass
3592,16,Female,22,73,0,Secondary,Medium,1,8.2,69.1,64.6,Pass
3593,15,Female,24,88,1,Primary,Low,0,6.7,81.2,72.7,Pass
3594,16,Female,19,70,1,No Schooling,High,0,8.6,69.5,63.5,Pass
3595,14,Male,26,79,0,Higher Secondary,Low,1,8.6,81.5,82.0,Pass
3596,14,Female,26,96,0,Graduate,High,1,8.6,66.1,79.6,Pass
3597,18,Male,1,100,0,Primary,Low,1,4.4,54.7,44.2,Pass
3598,14,Female,16,97,0,No Schooling,Low,1,4.6,50.7,45.0,Pass
3599,16,Female,22,62,1,Secondary,Medium,0,8.9,38.1,61.8,Pass
3600,17,Female,17,86,0,Graduate,Medium,0,6.4,52.4,59.7,Pass
3601,17,Female,25,52,0,No Schooling,Medium,1,5.2,72.9,77.9,Pass
3602,18,Female,18,81,0,Secondary,Medium,0,7.8,57.9,66.2,Pass
3603,16,Male,11,84,0,No Schooling,Medium,1,5.3,46.0,38.6,Fail
3604,16,Female,18,68,0,Graduate,Medium,1,7.6,55.3,49.3,Pass
3605,14,Female,7,63,0,Higher Secondary,Medium,1,8.2,39.7,36.6,Fail
3606,16,Male,18,97,0,Higher Secondary,High,0,7.9,57.6,66.4,Pass
3607,15,Male,26,71,1,Secondary,High,1,5.4,65.3,57.0,Pass
3608,14,Male,8,66,1,Higher Secondary,Medium,0,6.0,27.4,19.5,Fail
3609,15,Female,6,53,1,Graduate,High,1,6.1,34.0,18.0,Fail
3610,18,Female,7,94,1,Secondary,Low,0,6.5,40.5,27.7,Fail
3611,17,Female,23,89,1,No Schooling,High,0,4.8,64.2,56.4,Pass
3612,18,Female,22,68,0,Primary,Medium,0,6.3,63.9,64.5,Pass
3613,17,Female,10,86,0,No Schooling,High,0,6.6,38.3,29.7,Fail
3614,18,Female,11,51,0,Graduate,Low,1,6.7,34.7,43.0,Pass
3615,16,Male,25,64,0,Secondary,High,0,8.1,58.6,65.2,Pass
3616,15,Male,13,51,1,No Schooling,Medium,0,6.6,64.1,40.4,Pass
3617,17,Female,9,60,1,Secondary,Low,1,5.2,28.6,30.5,Fail
3618,14,Female,7,94,0,Higher Secondary,Low,0,7.3,49.6,45.3,Pass
3619,15,Female,9,72,0,Primary,High,1,8.0,37.1,54.4,Pass
3620,14,Female,13,59,1,Graduate,Low,0,5.6,39.6,42.8,Pass
3621,15,Female,26,52,1,No Schooling,Low,1,7.2,49.5,45.0,Pass
3622,15,Male,3,54,1,Primary,Low,0,4.7,42.5,35.4,Fail
3623,18,Male,3,52,0,Graduate,Medium,0,5.7,22.3,24.0,Fail
3624,17,Female,1,87,0,Graduate,Low,0,8.5,34.2,36.4,Fail
3625,17,Male,21,62,1,Higher Secondary,High,0,8.6,38.1,71.1,Pass
3626,15,Female,20,91,1,Secondary,High,1,6.9,58.9,55.3,Pass
3627,16,Female,2,68,0,Secondary,Low,0,7.5,27.5,21.9,Fail
3628,16,Female,25,89,0,Primary,High,1,8.3,67.6,74.3,Pass
3629,14,Male,3,99,0,Higher Secondary,Low,1,8.8,43.7,53.8,Pass
3630,14,Male,15,84,0,Graduate,High,1,6.4,73.7,69.3,Pass
3631,18,Female,24,73,1,Higher Secondary,Low,1,6.8,70.9,67.2,Pass
3632,15,Male,6,73,1,Higher Secondary,Low,0,6.1,29.4,37.6,Fail
3633,14,Male,13,66,1,Primary,Low,0,4.4,35.8,51.5,Pass
3634,14,Female,21,89,0,Secondary,Medium,0,6.1,50.5,48.3,Pass
3635,15,Male,1,59,0,Higher Secondary,High,0,8.0,14.9,11.3,Fail
3636,18,Male,20,51,0,Higher Secondary,Low,0,8.0,41.4,50.9,Pass
3637,14,Female,19,93,1,Higher Secondary,Medium,0,8.5,60.6,64.2,Pass
3638,18,Female,1,72,1,No Schooling,Medium,1,4.3,36.4,38.9,Fail
3639,17,Male,28,55,1,Higher Secondary,Low,1,6.6,70.9,69.1,Pass
3640,18,Female,21,51,0,Higher Secondary,Low,0,4.5,48.1,54.3,Pass
3641,16,Male,22,70,0,Graduate,Low,0,5.0,56.0,69.7,Pass
3642,16,Female,2,84,1,No Schooling,Low,0,8.5,56.6,47.6,Pass
3643,18,Female,15,98,0,Higher Secondary,Low,1,6.5,49.7,46.5,Pass
3644,16,Female,14,78,1,Higher Secondary,High,0,7.8,47.0,53.3,Pass
3645,17,Female,19,56,1,Primary,Low,0,4.3,30.4,36.0,Fail
3646,15,Male,11,78,1,Primary,Low,0,6.1,39.1,42.3,Pass
3647,16,Female,15,86,1,No Schooling,High,1,7.4,47.3,47.8,Pass
3648,16,Female,6,72,0,Graduate,Medium,1,4.7,28.3,26.3,Fail
3649,18,Female,20,82,0,No Schooling,High,0,5.6,42.7,45.1,Pass
3650,17,Male,9,57,0,No Schooling,Medium,1,4.3,22.1,21.0,Fail
3651,15,Male,5,61,0,Primary,Medium,1,7.3,32.0,39.9,Fail
3652,18,Female,20,95,0,Primary,High,1,8.9,70.6,70.6,Pass
3653,18,Female,2,97,0,Graduate,Low,0,8.1,24.4,36.2,Fail
3654,17,Female,6,59,1,Higher Secondary,Medium,0,8.9,9.4,3.1,Fail
3655,15,Female,26,64,0,Graduate,Low,1,8.2,64.3,65.1,Pass
3656,17,Female,18,73,0,Higher Secondary,High,1,8.3,58.6,53.6,Pass
3657,15,Female,28,75,0,Secondary,Medium,1,6.9,76.2,74.4,Pass
3658,17,Male,29,96,1,Primary,Low,0,6.6,65.1,61.9,Pass
3659,18,Female,23,91,0,Secondary,Medium,1,6.0,60.7,49.2,Pass
3660,18,Female,19,88,1,Secondary,Medium,1,8.1,51.8,61.4,Pass
3661,14,Female,9,52,0,Primary,High,0,4.9,21.7,21.4,Fail
3662,16,Female,27,51,0,Secondary,Low,1,4.3,52.9,62.9,Pass
3663,17,Female,21,55,0,No Schooling,Low,1,8.7,47.9,46.6,Pass
3664,14,Female,24,70,1,Higher Secondary,Medium,0,4.0,57.5,45.4,Pass
3665,16,Male,27,58,1,Graduate,Low,1,8.9,67.0,74.4,Pass
3666,17,Male,6,59,0,Primary,Medium,1,7.6,23.2,32.9,Fail
3667,15,Male,14,85,0,No Schooling,High,1,5.6,50.1,43.1,Pass
3668,16,Male,28,52,0,Graduate,High,1,7.5,53.5,55.4,Pass
3669,18,Male,26,90,1,Graduate,Low,0,8.1,51.4,71.4,Pass
3670,14,Male,24,73,1,Graduate,High,0,5.2,66.3,64.8,Pass
3671,16,Female,29,71,0,Secondary,High,0,7.9,58.2,59.6,Pass
3672,16,Female,13,98,1,Secondary,Low,1,8.0,39.6,31.8,Fail
3673,18,Female,11,63,1,Secondary,Medium,0,5.2,44.0,35.9,Fail
3674,17,Female,12,91,1,Secondary,High,0,4.2,45.8,39.0,Fail
3675,15,Female,19,94,1,No Schooling,Low,1,5.0,69.2,68.8,Pass
3676,18,Female,19,93,0,Secondary,Low,0,5.0,60.6,57.4,Pass
3677,15,Male,21,76,0,Primary,Low,1,4.3,48.4,49.9,Pass
3678,17,Female,27,82,1,Graduate,High,1,7.6,82.4,72.8,Pass
3679,16,Male,26,71,1,No Schooling,High,1,5.9,50.0,68.9,Pass
3680,15,Male,19,78,1,Secondary,Medium,0,8.4,50.9,63.6,Pass
3681,14,Female,24,68,0,Graduate,Medium,0,5.3,51.8,63.8,Pass
3682,14,Female,26,68,0,No Schooling,Medium,1,6.3,56.6,61.8,Pass
3683,18,Female,13,55,1,Graduate,Medium,0,7.2,51.3,53.0,Pass
3684,17,Female,28,94,1,No Schooling,Medium,1,8.4,81.2,60.6,Pass
3685,18,Female,14,68,1,Higher Secondary,Medium,0,6.6,30.3,38.9,Fail
3686,18,Female,24,62,1,No Schooling,Low,0,5.9,45.0,68.7,Pass
3687,18,Female,18,75,0,Secondary,Medium,0,8.3,71.0,62.3,Pass
3688,14,Male,12,71,0,Graduate,High,0,5.6,34.5,29.1,Fail
3689,14,Female,4,70,0,Graduate,Medium,0,4.4,19.0,18.7,Fail
3690,18,Female,10,85,0,Graduate,High,1,6.2,57.1,42.8,Pass
3691,14,Male,29,51,0,Primary,Medium,0,7.9,41.0,49.9,Pass
3692,17,Female,17,96,0,Primary,Low,0,4.2,68.2,61.7,Pass
3693,18,Female,4,93,1,Secondary,Low,0,6.9,28.9,35.4,Fail
3694,14,Male,12,79,1,Higher Secondary,High,0,7.0,49.8,50.1,Pass
3695,15,Female,13,76,0,Primary,Medium,0,8.6,37.5,34.0,Fail
3696,18,Female,29,56,0,No Schooling,Low,1,5.4,49.6,54.1,Pass
3697,18,Female,27,69,0,Secondary,Low,1,5.4,68.0,71.4,Pass
3698,17,Female,29,99,1,Higher Secondary,Medium,1,6.2,90.7,90.3,Pass
3699,16,Female,4,80,1,No Schooling,High,0,5.8,9.5,14.2,Fail
3700,16,Female,10,72,1,Graduate,High,0,7.7,28.0,26.9,Fail
3701,17,Male,25,62,1,Primary,High,1,7.2,76.5,80.7,Pass
3702,17,Female,3,66,0,No Schooling,Low,1,7.8,33.3,46.2,Pass
3703,17,Female,15,53,1,Higher Secondary,Medium,1,8.1,51.0,61.3,Pass
3704,16,Male,2,63,0,Secondary,Low,1,8.6,36.2,49.5,Pass
3705,17,Male,25,69,1,No Schooling,Low,0,6.2,65.9,62.0,Pass
3706,14,Female,25,62,1,Secondary,Low,1,8.9,65.6,78.3,Pass
3707,18,Male,17,52,1,Graduate,Low,0,5.1,55.3,63.2,Pass
3708,18,Female,6,75,1,Higher Secondary,Medium,1,7.6,35.6,31.4,Fail
3709,15,Female,26,75,0,Higher Secondary,Low,0,6.7,61.3,59.0,Pass
3710,15,Male,8,67,0,Primary,Low,0,8.1,40.4,32.7,Fail
3711,18,Female,3,81,0,Higher Secondary,High,0,6.4,21.2,22.1,Fail
3712,14,Female,27,63,0,No Schooling,Low,1,7.9,78.6,66.2,Pass
3713,16,Male,25,96,0,No Schooling,Medium,0,8.7,69.2,85.5,Pass
3714,16,Male,18,52,0,No Schooling,Low,0,7.7,31.1,32.0,Fail
3715,14,Male,22,50,0,Graduate,Medium,1,7.9,51.1,61.1,Pass
3716,16,Male,1,75,1,Higher Secondary,Medium,1,4.3,18.1,0.0,Fail
3717,17,Female,29,73,0,Higher Secondary,Medium,1,5.0,71.3,88.3,Pass
3718,18,Male,16,98,1,No Schooling,High,1,8.9,57.6,68.0,Pass
3719,18,Male,7,84,0,Primary,High,1,7.5,32.1,21.1,Fail
3720,14,Male,3,63,1,Primary,Low,1,6.8,13.6,21.2,Fail
3721,16,Male,23,52,0,Higher Secondary,Low,0,5.8,42.2,48.7,Pass
3722,15,Male,4,62,1,Higher Secondary,Low,0,4.2,25.8,25.0,Fail
3723,15,Female,9,96,0,Secondary,Medium,1,5.8,43.6,45.4,Pass
3724,16,Male,5,99,0,Higher Secondary,Medium,1,6.5,28.0,22.2,Fail
3725,15,Female,19,63,0,No Schooling,Medium,0,5.1,47.6,49.5,Pass
3726,14,Male,15,70,0,Graduate,Low,0,4.9,33.6,23.6,Fail
3727,14,Male,8,75,1,Higher Secondary,Low,0,6.5,46.7,42.9,Pass
3728,16,Male,6,52,0,Higher Secondary,Low,1,6.9,40.3,20.8,Fail
3729,15,Male,18,100,0,No Schooling,Low,0,5.2,54.4,63.7,Pass
3730,14,Male,19,89,1,Secondary,High,0,6.9,74.0,56.2,Pass
3731,14,Male,24,53,0,Higher Secondary,High,1,8.5,55.5,65.1,Pass
3732,17,Male,15,85,1,Primary,High,1,6.4,43.0,52.1,Pass
3733,17,Male,26,100,1,Primary,Low,1,8.3,88.9,99.0,Pass
3734,14,Female,7,92,0,Primary,High,0,8.6,54.2,62.6,Pass
3735,16,Male,10,50,0,Graduate,High,1,4.5,44.9,51.5,Pass
3736,18,Female,6,89,1,Graduate,Low,0,4.5,31.1,28.7,Fail
3737,18,Male,14,96,0,Higher Secondary,High,0,6.4,37.4,50.2,Pass
3738,14,Female,17,82,1,Higher Secondary,Low,1,6.9,54.6,56.8,Pass
3739,14,Male,9,56,0,Higher Secondary,Low,0,6.1,55.1,50.5,Pass
3740,14,Male,19,60,0,Graduate,Low,1,5.6,39.7,40.8,Pass
3741,16,Male,5,76,1,Higher Secondary,Medium,1,7.2,46.5,54.5,Pass
3742,17,Female,23,63,0,No Schooling,Low,1,4.0,57.5,51.3,Pass
3743,14,Female,7,71,0,Secondary,High,1,8.8,46.2,35.3,Fail
3744,14,Female,19,65,0,Primary,High,0,5.2,35.4,45.9,Pass
3745,15,Female,20,95,1,Primary,Low,1,8.6,64.0,50.4,Pass
3746,16,Male,26,61,0,No Schooling,Medium,0,4.5,48.3,56.1,Pass
3747,14,Male,7,98,1,Higher Secondary,Medium,0,5.2,34.5,45.6,Pass
3748,15,Male,24,95,0,Graduate,Medium,1,5.2,76.9,74.9,Pass
3749,18,Female,2,59,1,Higher Secondary,High,0,9.0,12.5,20.2,Fail
3750,14,Male,25,73,0,Higher Secondary,Medium,1,4.0,67.3,58.5,Pass
3751,14,Female,23,95,0,Primary,Medium,1,7.2,68.6,56.2,Pass
3752,15,Female,16,67,1,Primary,Low,1,8.3,42.6,55.2,Pass
3753,16,Female,13,71,0,Graduate,Medium,0,7.4,33.4,39.5,Fail
3754,14,Female,8,58,1,Primary,Medium,1,5.8,40.7,42.8,Pass
3755,18,Female,6,66,0,Higher Secondary,Medium,1,8.8,33.5,17.9,Fail
3756,14,Male,6,87,1,No Schooling,Low,0,8.5,38.5,44.0,Pass
3757,18,Female,9,89,0,Graduate,Low,1,6.2,42.9,56.3,Pass
3758,17,Female,4,62,1,No Schooling,Medium,1,6.9,29.6,40.0,Pass
3759,17,Male,27,99,0,Higher Secondary,High,1,8.8,75.0,79.5,Pass
3760,18,Female,11,86,1,Graduate,High,1,8.9,64.7,49.9,Pass
3761,16,Female,5,55,1,No Schooling,Low,1,6.2,37.3,34.8,Fail
3762,14,Male,25,70,0,Graduate,Medium,1,8.2,62.2,68.4,Pass
3763,14,Male,17,100,1,Higher Secondary,High,0,5.5,47.7,44.9,Pass
3764,17,Male,20,85,1,Graduate,Medium,1,5.9,59.3,55.3,Pass
3765,18,Female,7,56,0,Higher Secondary,Low,1,4.8,23.1,42.0,Pass
3766,14,Male,27,85,0,Graduate,High,1,5.0,63.0,57.7,Pass
3767,14,Male,15,74,0,Graduate,Low,1,7.3,31.0,35.9,Fail
3768,16,Male,25,60,0,Primary,Medium,0,6.6,55.4,65.6,Pass
3769,15,Female,15,93,0,Higher Secondary,Low,1,5.2,76.1,81.3,Pass
3770,17,Male,14,63,0,Secondary,Low,0,6.0,41.9,41.1,Pass
3771,17,Female,13,94,1,Graduate,Low,1,5.9,63.0,40.9,Pass
3772,15,Female,11,78,1,No Schooling,Low,1,8.9,57.5,36.9,Fail
3773,14,Male,28,59,1,Primary,High,0,8.3,59.8,88.4,Pass
3774,16,Female,13,99,0,Primary,Medium,0,5.9,47.0,30.4,Fail
3775,16,Female,26,97,0,Graduate,High,1,8.6,59.1,67.2,Pass
3776,17,Male,22,54,1,Secondary,Medium,1,5.7,59.2,47.9,Pass
3777,16,Female,28,57,1,Primary,Medium,1,7.3,67.7,65.5,Pass
3778,15,Male,24,95,0,Higher Secondary,Medium,1,8.8,60.9,61.1,Pass
3779,14,Female,29,54,1,Graduate,Medium,1,6.0,79.2,62.3,Pass
3780,15,Female,9,73,0,Graduate,Medium,1,7.4,32.6,45.4,Pass
3781,18,Male,10,89,0,Secondary,High,0,5.5,70.2,60.2,Pass
3782,17,Male,4,75,1,Higher Secondary,Medium,1,5.3,40.5,30.4,Fail
3783,16,Female,17,55,0,Higher Secondary,Low,1,6.9,46.8,45.4,Pass
3784,18,Female,14,65,0,Secondary,High,1,8.9,64.9,69.5,Pass
3785,16,Male,24,85,0,No Schooling,High,0,6.3,38.7,50.7,Pass
3786,14,Female,18,61,0,Higher Secondary,Medium,0,8.7,42.4,67.0,Pass
3787,14,Female,11,60,1,No Schooling,Low,0,8.6,33.2,35.5,Fail
3788,14,Female,16,52,0,No Schooling,Low,1,5.3,42.8,48.2,Pass
3789,16,Female,1,93,0,Graduate,Medium,0,6.0,31.7,17.2,Fail
3790,18,Male,29,86,1,Graduate,Medium,1,7.2,75.2,73.5,Pass
3791,14,Male,7,55,0,Primary,Low,1,6.6,46.0,49.4,Pass
3792,18,Male,28,68,0,Graduate,High,1,4.5,71.8,80.3,Pass
3793,16,Male,10,67,1,Higher Secondary,High,1,9.0,47.9,62.3,Pass
3794,18,Male,9,65,1,Higher Secondary,Medium,1,7.8,45.6,47.5,Pass
3795,16,Male,27,72,0,No Schooling,High,1,6.2,54.2,71.4,Pass
3796,16,Female,28,92,0,Higher Secondary,High,1,7.1,76.6,81.9,Pass
3797,17,Male,28,86,1,Graduate,Low,0,4.4,73.2,68.3,Pass
3798,16,Female,25,58,0,Graduate,High,0,6.5,43.7,41.9,Pass
3799,16,Female,3,52,0,Graduate,Low,0,8.7,29.0,28.4,Fail
3800,15,Female,22,57,0,Secondary,Medium,1,8.5,34.7,39.5,Fail
3801,14,Male,23,87,1,Higher Secondary,Medium,0,5.7,88.8,87.0,Pass
3802,17,Female,14,53,0,Primary,Low,1,6.7,41.5,53.0,Pass
3803,17,Male,26,61,1,Higher Secondary,Low,0,7.5,51.7,52.7,Pass
3804,17,Female,25,93,1,Higher Secondary,Medium,0,5.7,74.6,80.5,Pass
3805,15,Female,15,80,1,Secondary,Low,1,4.3,60.8,44.2,Pass
3806,16,Male,2,74,1,Higher Secondary,Medium,0,6.5,48.7,50.2,Pass
3807,14,Female,24,65,0,No Schooling,Medium,1,7.0,78.3,73.3,Pass
3808,18,Female,14,91,1,Graduate,Medium,0,4.0,38.0,42.5,Pass
3809,16,Female,16,63,0,Graduate,Medium,0,4.5,40.2,53.9,Pass
3810,15,Female,7,62,1,Secondary,Medium,0,5.0,23.0,30.2,Fail
3811,16,Male,4,90,1,Graduate,Medium,1,5.7,48.4,38.0,Fail
3812,16,Female,18,56,0,No Schooling,High,1,6.7,63.0,67.2,Pass
3813,15,Female,24,61,1,Secondary,High,0,5.5,44.1,44.5,Pass
3814,17,Male,27,86,1,Primary,Medium,0,5.4,68.7,53.9,Pass
3815,17,Female,5,99,0,Graduate,High,1,8.3,35.9,44.7,Pass
3816,14,Female,6,53,1,Higher Secondary,Low,0,4.7,36.3,21.7,Fail
3817,14,Female,27,51,1,No Schooling,Low,0,6.5,62.9,74.5,Pass
3818,17,Female,7,84,1,No Schooling,Medium,1,8.8,55.5,50.6,Pass
3819,18,Male,15,93,0,Graduate,High,0,7.1,46.2,48.1,Pass
3820,16,Female,26,52,1,Primary,Low,0,7.6,56.4,56.2,Pass
3821,18,Male,1,53,0,Higher Secondary,Low,1,6.2,26.3,20.4,Fail
3822,16,Female,24,87,0,Primary,Low,1,4.1,64.4,62.9,Pass
3823,17,Female,4,61,0,Primary,Low,1,7.2,32.3,32.8,Fail
3824,14,Female,29,68,1,Graduate,High,1,7.2,84.6,75.4,Pass
3825,14,Male,25,59,1,Higher Secondary,Low,0,4.6,79.5,79.2,Pass
3826,18,Female,1,50,1,Graduate,Low,1,6.3,19.6,26.6,Fail
3827,14,Female,11,66,1,Graduate,Low,1,8.6,65.8,62.5,Pass
3828,17,Male,18,65,0,No Schooling,Medium,0,5.0,41.5,41.8,Pass
3829,18,Male,14,58,0,Graduate,Low,1,6.3,52.1,56.9,Pass
3830,16,Male,22,58,1,Secondary,Low,1,6.3,53.5,62.2,Pass
3831,14,Male,11,58,1,Higher Secondary,High,0,8.1,26.6,18.8,Fail
3832,15,Female,10,61,0,No Schooling,Low,1,8.1,50.5,49.7,Pass
3833,14,Female,27,90,1,Higher Secondary,Low,1,7.8,75.0,91.4,Pass
3834,16,Female,17,64,1,No Schooling,Low,0,5.8,60.5,64.6,Pass
3835,18,Female,4,51,1,Secondary,Medium,1,4.4,36.8,39.8,Fail
3836,16,Male,24,60,1,Graduate,High,1,5.7,66.1,60.1,Pass
3837,15,Female,15,60,1,No Schooling,High,0,7.4,49.0,51.3,Pass
3838,17,Female,26,57,1,No Schooling,Medium,0,7.5,70.0,70.3,Pass
3839,14,Female,16,81,0,No Schooling,Medium,1,8.8,62.6,60.9,Pass
3840,18,Female,21,55,0,Secondary,High,1,6.3,49.0,49.6,Pass
3841,17,Male,13,69,0,Higher Secondary,Low,1,7.2,49.4,38.8,Fail
3842,16,Female,9,88,0,Secondary,High,0,6.7,54.9,48.7,Pass
3843,18,Female,11,84,1,No Schooling,Medium,1,4.8,50.2,38.4,Fail
3844,17,Female,11,57,1,No Schooling,Low,1,6.3,36.7,43.1,Pass
3845,18,Male,6,99,0,Graduate,High,0,6.7,32.5,32.1,Fail
3846,15,Male,1,98,0,Secondary,Low,1,8.8,44.4,22.6,Fail
3847,15,Female,22,92,0,Secondary,Low,1,5.8,63.2,73.5,Pass
3848,14,Female,6,83,0,Primary,Medium,1,8.9,42.5,44.5,Pass
3849,14,Female,13,68,0,Higher Secondary,High,0,6.7,37.0,37.0,Fail
3850,15,Male,22,56,1,Primary,Medium,0,5.2,64.5,59.8,Pass
3851,18,Female,24,80,1,Primary,High,1,5.0,69.5,57.1,Pass
3852,15,Female,22,67,0,Higher Secondary,High,1,4.7,72.4,66.2,Pass
3853,14,Female,5,89,0,Graduate,Low,0,6.3,48.1,45.9,Pass
3854,15,Male,15,63,1,Graduate,Low,1,4.1,48.5,60.0,Pass
3855,15,Female,27,88,1,Higher Secondary,Low,0,6.2,83.2,78.3,Pass
3856,18,Female,18,85,1,Higher Secondary,Medium,0,8.9,52.1,56.7,Pass
3857,17,Male,20,66,0,Secondary,Low,0,7.4,52.5,65.9,Pass
3858,14,Male,14,86,1,Secondary,Medium,0,7.8,42.0,36.5,Fail
3859,18,Female,15,93,0,Secondary,Low,0,4.6,56.3,52.5,Pass
3860,15,Male,26,58,0,Secondary,Medium,1,6.4,64.4,61.1,Pass
3861,15,Female,5,69,1,No Schooling,High,0,5.4,36.3,33.3,Fail
3862,17,Male,26,94,1,No Schooling,Medium,1,8.5,61.6,75.5,Pass
3863,14,Male,4,77,1,Graduate,Medium,1,4.9,17.2,6.2,Fail
3864,14,Female,2,99,0,No Schooling,Medium,1,6.3,26.4,33.9,Fail
3865,16,Female,7,69,1,No Schooling,High,0,6.9,39.2,40.3,Pass
